#year	month	day	VSSI	sigma	NHflux	SHflux	lat	
1846	10	1	0.6861918169796541	0.41	5.1	0.0	1.0	45.0
1835	11	20	10.879248132958946	2.21	18.85	9.6	0.662526365127725	13.0
1831	2	1	12.839475155174739	3.41	34.65	4.3	0.8896115009412969	19.5
1822	3	8	2.1199763497695665	0.79	6.06	0.0	1.0	-7.25
1821	12	1	0.36263981787860095	0.28	0.0	2.9	0.0	-45.0
1815	10	10	25.525066232524097	4.49	38.44	45.8	0.45633680212084005	-8.0
1809	11	1	22.796445616568015	3.54	32.39	25.4	0.560477591278768	0.0
1797	9	1	0.7533327634702194	0.33	3.92	0.0	1.0	45.0
1796	7	1	0.9503962149960533	0.32	3.65	0.0	1.0	45.0
1786	11	1	0.7844721451050571	0.36	4.39	0.0	1.0	45.0
1783	5	15	24.178778617709074	7.04	109.51	0.0	1.0	64.4
1770	5	1	0.7149967871357266	0.32	3.67	0.0	1.0	45.0
1766	9	5	1.8676210866021763	0.75	13.25	0.0	1.0	63.98
1762	5	1	4.8195015463514626	1.13	9.26	5.2	0.640470154413459	0.0
1755	5	17	1.1509303367710353	0.43	6.19	0.0	1.0	63.63
1739	5	19	4.199187313569338	1.09	18.09	0.0	1.0	42.688
1729	8	1	6.0320783189991705	1.49	25.37	0.0	1.0	45.0
1721	7	11	0.780135708444105	0.36	4.28	0.0	1.0	63.63
1720	2	1	0.6145771373571766	0.32	3.77	0.0	1.0	45.0
1707	3	16	0.7249434478878175	0.4	5.71	0.0	1.0	35.361
1695	10	1	15.657257652391163	2.88	24.72	22.5	0.52347334980586	0.0
1693	8	1	2.8146757319325917	0.79	6.96	1.5	0.822764868058291	0.0
1673	4	20	4.062354942967629	0.82	5.92	8.1	0.422391252674115	1.38
1667	1	23	3.214750703598272	1.11	18.31	0.0	1.0	42.688
1662	9	1	0.8121625742615853	0.14	0.0	4.0	0.0	-45.0
1654	7	1	1.7702531773298635	1.22	6.17	5.0	0.5522388059701488	45.0
1646	1	1	2.2322011639116752	0.82	12.74	0.0	1.0	45.0
1640	12	26	15.179429640656068	4.28	41.13	14.9	0.734086853063653	6.1129999999999995
1637	2	1	1.212382514308736	0.49	6.83	0.0	1.0	45.0
1621	11	1	1.4918355075414838	0.27	0.0	8.6	0.0	-45.0
1600	10	17	20.32922008620531	4.03	38.14	18.7	0.67098703888335	-16.608
1595	7	1	8.598240855479077	1.51	11.81	14.8	0.443748433976447	4.8919999999999995
1590	10	1	0.5677233509996971	0.25	0.0	2.6	0.0	-45.0
1585	10	10	9.132112837099559	2.34	23.32	2.2	0.91380436202168	19.514
1576	8	1	0.2156064397977775	0.21	0.0	2.1	0.0	-45.0
1567	7	1	2.4279329385071984	0.82	13.22	0.0	1.0	45.0
1554	11	1	3.1036649057343544	0.81	5.24	2.0	0.7238840312931429	0.0
1541	12	1	1.0480275546543518	0.17	0.0	5.0	0.0	-45.0
1537	7	1	1.0891322395942862	0.35	4.46	0.0	1.0	45.0
1528	8	1	0.9296912234201707	0.45	5.66	0.0	1.0	45.0
1512	11	1	0.25323764444877345	0.11	0.0	1.1	0.0	-45.0
1510	7	25	2.218379970250244	0.83	12.1	0.0	1.0	63.98
1505	3	1	0.8194875072185392	0.15	0.0	4.6	0.0	-45.0
1502	1	1	0.6935917919592728	0.37	5.29	0.0	1.0	45.0
1480	7	1	1.217209427383773	0.53	8.73	0.0	1.0	45.0
1478	2	1	1.0939996889660482	0.2	0.0	6.2	0.0	-45.0
1477	5	1	4.035560122743912	1.61	26.97	0.0	1.0	64.63
1470	6	1	1.6171278872035013	0.5	7.33	0.0	1.0	45.0
1463	10	1	0.44684536849826895	0.31	3.2	0.0	1.0	-45.0
1458	9	1	34.703453536767526	4.8	35.33	63.6	0.3571428571428571	0.0
1453	8	1	10.60106490009904	3.07	24.8	5.1	0.82940291018565	0.0
1448	8	1	0.7931143507468288	0.14	0.0	3.9	0.0	-45.0
1441	1	1	0.8140922820401584	0.35	4.23	0.0	1.0	45.0
