#year	month	day	VSSI	sigma	NHflux	SHflux	lat	
1846	11	1	1.081042693749374	0.41	5.1	0.0	1.0	45.0
1835	1	20	8.715643582670188	2.21	18.85	9.6	0.662526365127725	13.0
1831	4	1	10.834037399111214	3.41	34.65	4.3	0.8896115009412969	19.5
1822	7	8	2.0456051470279752	0.79	6.06	0.0	1.0	-7.25
1821	1	1	0.5740188775495696	0.28	0.0	2.9	0.0	-45.0
1815	3	10	29.379114942006932	4.49	38.44	45.8	0.45633680212084005	-8.0
1809	4	1	18.540333841802205	3.54	32.39	25.4	0.560477591278768	0.0
1797	7	1	0.7000391918966196	0.33	3.92	0.0	1.0	45.0
1796	4	1	0.4924404857817165	0.32	3.65	0.0	1.0	45.0
1786	3	1	0.974379515208363	0.36	4.39	0.0	1.0	45.0
1783	8	15	19.60083875855499	7.04	109.51	0.0	1.0	64.4
1770	7	1	0.5835645336469546	0.32	3.67	0.0	1.0	45.0
1766	7	5	2.330269024186287	0.75	13.25	0.0	1.0	63.98
1762	9	1	5.899136932095731	1.13	9.26	5.2	0.640470154413459	0.0
1755	10	17	1.0515257143472114	0.43	6.19	0.0	1.0	63.63
1739	6	19	2.900030980330655	1.09	18.09	0.0	1.0	42.688
1729	2	1	5.554785844530964	1.49	25.37	0.0	1.0	45.0
1721	5	11	0.6966266530254226	0.36	4.28	0.0	1.0	63.63
1720	2	1	0.8695447300843591	0.32	3.77	0.0	1.0	45.0
1707	1	16	1.1416121774406491	0.4	5.71	0.0	1.0	35.361
1695	1	1	14.018830782980654	2.88	24.72	22.5	0.52347334980586	0.0
1693	9	1	2.860554425401782	0.79	6.96	1.5	0.822764868058291	0.0
1673	11	20	4.8853996537464015	0.82	5.92	8.1	0.422391252674115	1.38
1667	10	23	3.886639865893544	1.11	18.31	0.0	1.0	42.688
1662	2	1	0.7551744841297323	0.14	0.0	4.0	0.0	-45.0
1654	8	1	2.455977128345176	1.22	6.17	5.0	0.5522388059701488	45.0
1646	3	1	2.1513162053584107	0.82	12.74	0.0	1.0	45.0
1640	11	26	19.351767090694004	4.28	41.13	14.9	0.734086853063653	6.1129999999999995
1637	3	1	1.6469522616633632	0.49	6.83	0.0	1.0	45.0
1621	4	1	1.529742304429499	0.27	0.0	8.6	0.0	-45.0
1600	11	17	17.72223736628154	4.03	38.14	18.7	0.67098703888335	-16.608
1595	7	1	9.764364633976811	1.51	11.81	14.8	0.443748433976447	4.8919999999999995
1590	1	1	0.6954460095134849	0.25	0.0	2.6	0.0	-45.0
1585	5	10	6.7170611145227035	2.34	23.32	2.2	0.91380436202168	19.514
1576	12	1	0.2194444542522932	0.21	0.0	2.1	0.0	-45.0
1567	2	1	3.133954267397196	0.82	13.22	0.0	1.0	45.0
1554	3	1	1.7591526061289273	0.81	5.24	2.0	0.7238840312931429	0.0
1541	9	1	0.880079639033315	0.17	0.0	5.0	0.0	-45.0
1537	9	1	0.6398451695790519	0.35	4.46	0.0	1.0	45.0
1528	10	1	0.8970065805322004	0.45	5.66	0.0	1.0	45.0
1512	2	1	0.11471535392943671	0.11	0.0	1.1	0.0	-45.0
1510	1	25	2.0423741429370867	0.83	12.1	0.0	1.0	63.98
1505	8	1	0.9493529326746399	0.15	0.0	4.6	0.0	-45.0
1502	2	1	0.6647945891994247	0.37	5.29	0.0	1.0	45.0
1480	12	1	1.3201037308473116	0.53	8.73	0.0	1.0	45.0
1478	7	1	1.1477809808349957	0.2	0.0	6.2	0.0	-45.0
1477	7	1	5.201394358406599	1.61	26.97	0.0	1.0	64.63
1470	8	1	0.9589478165191186	0.5	7.33	0.0	1.0	45.0
1463	3	1	0.6727240511418228	0.31	3.2	0.0	1.0	-45.0
1458	12	1	32.059052218199554	4.8	35.33	63.6	0.3571428571428571	0.0
1453	4	1	12.588254090537413	3.07	24.8	5.1	0.82940291018565	0.0
1448	4	1	0.7087580845136476	0.14	0.0	3.9	0.0	-45.0
1441	10	1	0.795858265870417	0.35	4.23	0.0	1.0	45.0
