#year	month	day	VSSI	sigma	NHflux	SHflux	lat	
1846	4	1	0.8297248196612091	0.41	5.1	0.0	1.0	45.0
1835	3	20	8.5494435529594	2.21	18.85	9.6	0.662526365127725	13.0
1831	10	1	16.15860528790645	3.41	34.65	4.3	0.8896115009412969	19.5
1822	8	8	2.3555507940040417	0.79	6.06	0.0	1.0	-7.25
1821	8	1	0.7917064224813555	0.28	0.0	2.9	0.0	-45.0
1815	3	10	30.29979671774249	4.49	38.44	45.8	0.45633680212084005	-8.0
1809	5	1	22.77204073966789	3.54	32.39	25.4	0.560477591278768	0.0
1797	7	1	1.00526399151487	0.33	3.92	0.0	1.0	45.0
1796	5	1	0.47436522856199304	0.32	3.65	0.0	1.0	45.0
1786	7	1	0.6734035746087853	0.36	4.39	0.0	1.0	45.0
1783	8	15	26.95813792219145	7.04	109.51	0.0	1.0	64.4
1770	8	1	0.7658325745365984	0.32	3.67	0.0	1.0	45.0
1766	8	5	2.5483229980889224	0.75	13.25	0.0	1.0	63.98
1762	9	1	5.3322505057477745	1.13	9.26	5.2	0.640470154413459	0.0
1755	5	17	1.1995106623043414	0.43	6.19	0.0	1.0	63.63
1739	7	19	3.296795998475603	1.09	18.09	0.0	1.0	42.688
1729	12	1	4.926439068601941	1.49	25.37	0.0	1.0	45.0
1721	10	11	1.0008901576118499	0.36	4.28	0.0	1.0	63.63
1720	6	1	0.7350011976161246	0.32	3.77	0.0	1.0	45.0
1707	2	16	1.2019448727350734	0.4	5.71	0.0	1.0	35.361
1695	8	1	14.208294256524184	2.88	24.72	22.5	0.52347334980586	0.0
1693	5	1	3.398468458824422	0.79	6.96	1.5	0.822764868058291	0.0
1673	1	20	4.263606218340316	0.82	5.92	8.1	0.422391252674115	1.38
1667	7	23	4.4931634136955925	1.11	18.31	0.0	1.0	42.688
1662	8	1	0.7445095380972113	0.14	0.0	4.0	0.0	-45.0
1654	2	1	3.8284588765501355	1.22	6.17	5.0	0.5522388059701488	45.0
1646	10	1	2.7339465516049644	0.82	12.74	0.0	1.0	45.0
1640	1	26	17.980916354866192	4.28	41.13	14.9	0.734086853063653	6.1129999999999995
1637	4	1	1.4227235342953843	0.49	6.83	0.0	1.0	45.0
1621	6	1	1.5186652514687067	0.27	0.0	8.6	0.0	-45.0
1600	7	17	16.552274352791322	4.03	38.14	18.7	0.67098703888335	-16.608
1595	5	1	9.091073969915858	1.51	11.81	14.8	0.443748433976447	4.8919999999999995
1590	1	1	0.45655640387995583	0.25	0.0	2.6	0.0	-45.0
1585	5	10	10.615294958278028	2.34	23.32	2.2	0.91380436202168	19.514
1576	4	1	0.24205529640842544	0.21	0.0	2.1	0.0	-45.0
1567	7	1	1.9229359870174592	0.82	13.22	0.0	1.0	45.0
1554	2	1	2.904824240195449	0.81	5.24	2.0	0.7238840312931429	0.0
1541	6	1	0.8037579654077709	0.17	0.0	5.0	0.0	-45.0
1537	12	1	0.7987844250114685	0.35	4.46	0.0	1.0	45.0
1528	11	1	1.2985900802857877	0.45	5.66	0.0	1.0	45.0
1512	4	1	0.261226320574709	0.11	0.0	1.1	0.0	-45.0
1510	11	25	2.253005538212286	0.83	12.1	0.0	1.0	63.98
1505	4	1	0.8150526208907917	0.15	0.0	4.6	0.0	-45.0
1502	1	1	0.84737418846553	0.37	5.29	0.0	1.0	45.0
1480	4	1	1.1663300547261735	0.53	8.73	0.0	1.0	45.0
1478	12	1	1.2989352764016195	0.2	0.0	6.2	0.0	-45.0
1477	5	1	3.86864368220726	1.61	26.97	0.0	1.0	64.63
1470	10	1	1.745581503757005	0.5	7.33	0.0	1.0	45.0
1463	4	1	0.609350123328757	0.31	3.2	0.0	1.0	-45.0
1458	9	1	34.47976581067222	4.8	35.33	63.6	0.3571428571428571	0.0
1453	10	1	11.205201428531074	3.07	24.8	5.1	0.82940291018565	0.0
1448	3	1	0.7864378600754688	0.14	0.0	3.9	0.0	-45.0
1441	1	1	0.48202070947658193	0.35	4.23	0.0	1.0	45.0
