#year	month	day	VSSI	sigma	NHflux	SHflux	lat	
1846	4	1	1.0785355563878984	0.41	5.1	0.0	1.0	45.0
1835	5	20	7.279530740101191	2.21	18.85	9.6	0.662526365127725	13.0
1831	8	1	11.664407393593903	3.41	34.65	4.3	0.8896115009412969	19.5
1822	12	8	2.4198601831443787	0.79	6.06	0.0	1.0	-7.25
1821	3	1	0.5899712950961742	0.28	0.0	2.9	0.0	-45.0
1815	12	10	25.224615628978228	4.49	38.44	45.8	0.45633680212084005	-8.0
1809	5	1	16.82150340750398	3.54	32.39	25.4	0.560477591278768	0.0
1797	2	1	0.5833907274160329	0.33	3.92	0.0	1.0	45.0
1796	7	1	0.41531119475620737	0.32	3.65	0.0	1.0	45.0
1786	10	1	0.8310712459343127	0.36	4.39	0.0	1.0	45.0
1783	11	15	15.920441961631038	7.04	109.51	0.0	1.0	64.4
1770	12	1	0.7118825245936558	0.32	3.67	0.0	1.0	45.0
1766	10	5	1.8718819696337554	0.75	13.25	0.0	1.0	63.98
1762	6	1	5.295698409222759	1.13	9.26	5.2	0.640470154413459	0.0
1755	7	17	1.1591754840252553	0.43	6.19	0.0	1.0	63.63
1739	2	19	3.6696015123917305	1.09	18.09	0.0	1.0	42.688
1729	8	1	5.515185840122289	1.49	25.37	0.0	1.0	45.0
1721	1	11	0.9236468285125865	0.36	4.28	0.0	1.0	63.63
1720	8	1	0.46853266194490184	0.32	3.77	0.0	1.0	45.0
1707	7	16	1.1677771205071756	0.4	5.71	0.0	1.0	35.361
1695	3	1	16.96732015398227	2.88	24.72	22.5	0.52347334980586	0.0
1693	6	1	2.705743010417044	0.79	6.96	1.5	0.822764868058291	0.0
1673	11	20	4.235901206350283	0.82	5.92	8.1	0.422391252674115	1.38
1667	7	23	3.6827610213043904	1.11	18.31	0.0	1.0	42.688
1662	4	1	0.7792318159585844	0.14	0.0	4.0	0.0	-45.0
1654	4	1	3.2455610554706515	1.22	6.17	5.0	0.5522388059701488	45.0
1646	12	1	2.438822195900723	0.82	12.74	0.0	1.0	45.0
1640	4	26	16.505561532553642	4.28	41.13	14.9	0.734086853063653	6.1129999999999995
1637	8	1	1.4732387810446217	0.49	6.83	0.0	1.0	45.0
1621	2	1	1.8372597571615676	0.27	0.0	8.6	0.0	-45.0
1600	11	17	22.50906165598251	4.03	38.14	18.7	0.67098703888335	-16.608
1595	9	1	8.199202195466729	1.51	11.81	14.8	0.443748433976447	4.8919999999999995
1590	12	1	0.5281176293612677	0.25	0.0	2.6	0.0	-45.0
1585	12	10	8.60165068474786	2.34	23.32	2.2	0.91380436202168	19.514
1576	9	1	0.4807397136806775	0.21	0.0	2.1	0.0	-45.0
1567	1	1	2.82163909054917	0.82	13.22	0.0	1.0	45.0
1554	6	1	2.1048642786637197	0.81	5.24	2.0	0.7238840312931429	0.0
1541	6	1	0.8580697911617299	0.17	0.0	5.0	0.0	-45.0
1537	3	1	0.9451223037184351	0.35	4.46	0.0	1.0	45.0
1528	3	1	1.1005713620403412	0.45	5.66	0.0	1.0	45.0
1512	5	1	0.16257733719633968	0.11	0.0	1.1	0.0	-45.0
1510	2	25	2.8340565985129964	0.83	12.1	0.0	1.0	63.98
1505	10	1	0.744952494353859	0.15	0.0	4.6	0.0	-45.0
1502	10	1	1.020838440489669	0.37	5.29	0.0	1.0	45.0
1480	3	1	2.0984798837394276	0.53	8.73	0.0	1.0	45.0
1478	6	1	1.037361064714871	0.2	0.0	6.2	0.0	-45.0
1477	12	1	6.577483594820926	1.61	26.97	0.0	1.0	64.63
1470	6	1	1.5580652335785767	0.5	7.33	0.0	1.0	45.0
1463	6	1	0.3413673750483004	0.31	3.2	0.0	1.0	-45.0
1458	5	1	33.82847332165082	4.8	35.33	63.6	0.3571428571428571	0.0
1453	5	1	7.905542654769856	3.07	24.8	5.1	0.82940291018565	0.0
1448	3	1	0.7203589548206408	0.14	0.0	3.9	0.0	-45.0
1441	8	1	0.8498264023920729	0.35	4.23	0.0	1.0	45.0
